seed,f1_macro,f1_weighted,f1_nonhab,f1_meso,f1_psychro,prec_macro,prec_weighted,prec_nonhab,prec_meso,prec_psychro,recall_macro,recall_weighted,recall_nonhab,recall_meso,recall_psychro,accuracy,balanced_acc,mcc,minority_f1_macro
0,0.5874970339690778,0.9743626616325133,0.981952799629801,0.47619047619047616,0.30434782608695654,0.5058479532163742,0.9905508834923934,1.0,0.3333333333333333,0.18421052631578946,0.890959595959596,0.9631956912028725,0.9645454545454546,0.8333333333333334,0.875,0.9631956912028725,0.890959595959596,0.46971046046260495,0.39026915113871635
1,0.5209813613428071,0.9708903283344676,0.9796107506950881,0.3333333333333333,0.25,0.45454605124973746,0.9887435390102934,0.999054820415879,0.20833333333333334,0.15625,0.8064141414141415,0.9578096947935368,0.9609090909090909,0.8333333333333334,0.625,0.9578096947935368,0.8064141414141415,0.4012970905096127,0.29166666666666663
2,0.5409983759498322,0.973541660561235,0.9819694868238558,0.38461538461538464,0.2564102564102564,0.4701165296027676,0.9890085416795947,0.9990592662276576,0.25,0.16129032258064516,0.8079292929292929,0.9622980251346499,0.9654545454545455,0.8333333333333334,0.625,0.9622980251346499,0.8079292929292929,0.42158721166158925,0.3205128205128205
3,0.5292487378371545,0.9686051149196631,0.9772198977219898,0.4,0.21052631578947367,0.4693877551020407,0.9898508775143811,1.0,0.2857142857142857,0.12244897959183673,0.7907070707070707,0.952423698384201,0.9554545454545454,0.6666666666666666,0.75,0.952423698384201,0.7907070707070707,0.3947130215632989,0.30526315789473685
4,0.5599892133346924,0.9789100345408782,0.9871205151793928,0.43478260869565216,0.25806451612903225,0.4890331972802075,0.9893463210629003,0.9990689013035382,0.29411764705882354,0.17391304347826086,0.7695959595959595,0.9712746858168761,0.9754545454545455,0.8333333333333334,0.5,0.9712746858168761,0.7695959595959595,0.4571784637648738,0.3464235624123422
5,0.573441548406778,0.9722480991648471,0.9800649049605934,0.45454545454545453,0.2857142857142857,0.49441056910569103,0.9903418794062266,1.0,0.3125,0.17073170731707318,0.8897474747474748,0.9596050269299821,0.9609090909090909,0.8333333333333334,0.875,0.9596050269299821,0.8897474747474748,0.4522152121645411,0.3701298701298701
6,0.5304460423225593,0.9705953155246957,0.9791376912378303,0.35294117647058826,0.25925925925925924,0.4746517039923317,0.9890602098452246,0.9990539262062441,0.2727272727272727,0.15217391304347827,0.7783333333333333,0.9569120287253142,0.96,0.5,0.875,0.9569120287253142,0.7783333333333333,0.3980656121742748,0.30610021786492375
7,0.5979788180127739,0.9757947599641369,0.9834101382488479,0.6,0.21052631578947367,0.5197003411956683,0.987929966865855,0.997196261682243,0.42857142857142855,0.13333333333333333,0.8233333333333333,0.966786355475763,0.97,1.0,0.5,0.966786355475763,0.8233333333333333,0.4144582486060007,0.4052631578947368
8,0.49918144582516355,0.9715856286092089,0.9805375347544022,0.19047619047619047,0.32653061224489793,0.4428184281842818,0.9895520427376625,1.0,0.13333333333333333,0.1951219512195122,0.765050505050505,0.9587073608617595,0.9618181818181818,0.3333333333333333,1.0,0.9587073608617595,0.765050505050505,0.419830019634891,0.25850340136054417
9,0.6062054423134854,0.9766838291934095,0.9838337182448037,0.43478260869565216,0.4,0.5147058823529412,0.9908121237723096,1.0,0.29411764705882354,0.25,0.9338383838383839,0.9676840215439856,0.9681818181818181,0.8333333333333334,1.0,0.9676840215439856,0.9338383838383839,0.5086464044907051,0.4173913043478261
