seed,f1_macro,f1_weighted,f1_nonhab,f1_meso,f1_psychro,prec_macro,prec_weighted,prec_nonhab,prec_meso,prec_psychro,recall_macro,recall_weighted,recall_nonhab,recall_meso,recall_psychro,accuracy,balanced_acc,mcc,minority_f1_macro
0,0.6101515847496555,0.9803413192763584,0.9875976113918236,0.5,0.34285714285714286,0.540121737336222,0.9893492518338115,0.9981429897864438,0.4,0.2222222222222222,0.797979797979798,0.973967684021544,0.9772727272727273,0.6666666666666666,0.75,0.973967684021544,0.797979797979798,0.476281420046466,0.42142857142857143
1,0.7713675213675213,0.9883418496524421,0.9926739926739927,0.75,0.5714285714285714,0.6666666666666666,0.9935368043087971,1.0,0.6,0.4,0.9951515151515151,0.9856373429084381,0.9854545454545455,1.0,1.0,0.9856373429084381,0.9951515151515151,0.6794646576261929,0.6607142857142857
2,0.6808647837454421,0.9852068698623213,0.9913122999542753,0.6666666666666666,0.38461538461538464,0.6101911479096391,0.9896945035823141,0.9972401103955841,0.5555555555555556,0.2777777777777778,0.8145959595959597,0.9820466786355476,0.9854545454545455,0.8333333333333334,0.625,0.9820466786355476,0.8145959595959597,0.5343422153589551,0.5256410256410257
3,0.7504906035979482,0.9875893603489987,0.9922125515345854,0.6666666666666666,0.5925925925925926,0.6403508771929824,0.9931493905319854,1.0,0.5,0.42105263157894735,0.9948484848484848,0.9847396768402155,0.9845454545454545,1.0,1.0,0.9847396768402155,0.9948484848484848,0.6681174281752367,0.6296296296296295
4,0.6490081911163488,0.9843937609798653,0.9908340971585701,0.47619047619047616,0.48,0.5617834317953923,0.9908499942120692,0.9990757855822551,0.3333333333333333,0.35294117647058826,0.8553535353535354,0.9802513464991023,0.9827272727272728,0.8333333333333334,0.75,0.9802513464991023,0.8553535353535354,0.5613834457939999,0.4780952380952381
5,0.7320816348567881,0.9853088877107304,0.9903625516291877,0.7058823529411765,0.5,0.6262626262626262,0.9927642674500844,1.0,0.5454545454545454,0.3333333333333333,0.9936363636363637,0.981149012567325,0.980909090909091,1.0,1.0,0.981149012567325,0.9936363636363637,0.628026738619961,0.6029411764705883
6,0.730773619351894,0.9908464487084836,0.9958922866271109,0.625,0.5714285714285714,0.6538461538461539,0.993440132578373,1.0,0.5,0.46153846153846156,0.8583838383838384,0.9892280071813285,0.9918181818181818,0.8333333333333334,0.75,0.9892280071813285,0.8583838383838384,0.693130621485668,0.5982142857142857
7,0.7402637027350986,0.9871366418544212,0.9922196796338673,0.8,0.42857142857142855,0.6552483358934972,0.99226766168331,0.9990783410138249,0.6666666666666666,0.3,0.9118181818181817,0.9838420107719928,0.9854545454545455,1.0,0.75,0.9838420107719928,0.9118181818181817,0.6157848009754671,0.6142857142857143
8,0.7312004875076173,0.9888344782541626,0.993601462522852,0.5,0.7,0.6465190242763773,0.9926377867125306,0.9990808823529411,0.35714285714285715,0.5833333333333334,0.8988383838383838,0.9865350089766607,0.9881818181818182,0.8333333333333334,0.875,0.9865350089766607,0.8988383838383838,0.6511859681653653,0.6
9,0.786326741267272,0.9895675459443424,0.9935956084172004,0.75,0.6153846153846154,0.6814814814814815,0.9938559744663874,1.0,0.6,0.4444444444444444,0.9957575757575757,0.9874326750448833,0.9872727272727273,1.0,1.0,0.9874326750448833,0.9957575757575757,0.7037574177567899,0.6826923076923077
10,0.739628782100178,0.9873623407515745,0.9922196796338673,0.6666666666666666,0.56,0.636947682298726,0.992172614687851,0.9990783410138249,0.5,0.4117647058823529,0.9534848484848485,0.9847396768402155,0.9854545454545455,1.0,0.875,0.9847396768402155,0.9534848484848485,0.6408697344098394,0.6133333333333333
11,0.5690731398080208,0.9779747825723223,0.985734008283479,0.3076923076923077,0.41379310344827586,0.4946167842719567,0.9887211742347011,0.9981360671015843,0.2,0.2857142857142857,0.7967676767676767,0.9703770197486535,0.9736363636363636,0.6666666666666666,0.75,0.9703770197486535,0.7967676767676767,0.4513739636507894,0.36074270557029176
12,0.67128512764429,0.9784530836442061,0.9847856154910097,0.75,0.27906976744186046,0.5901643725778432,0.9909716602395712,0.9990645463049579,0.6,0.17142857142857143,0.9069696969696969,0.9694793536804309,0.9709090909090909,1.0,0.75,0.9694793536804309,0.9069696969696969,0.49124013198569016,0.5145348837209303
13,0.7138078027986285,0.9845402786782722,0.9899082568807339,0.6666666666666666,0.48484848484848486,0.6248765432098765,0.9918086308930114,0.9990740740740741,0.5555555555555556,0.32,0.9380808080808082,0.9802513464991023,0.980909090909091,0.8333333333333334,1.0,0.9802513464991023,0.9380808080808082,0.5909196730720523,0.5757575757575757
14,0.6744457297088876,0.9855687070182017,0.9917582417582418,0.631578947368421,0.4,0.5849111997907309,0.9911197592442547,0.9990774907749077,0.46153846153846156,0.29411764705882354,0.8698484848484848,0.9820466786355476,0.9845454545454545,1.0,0.625,0.9820466786355476,0.8698484848484848,0.5803121845888659,0.5157894736842106
15,0.6950518673708408,0.9841452683935739,0.9899175068744271,0.6666666666666666,0.42857142857142855,0.5993838570548368,0.9904548727836278,0.9981515711645101,0.5,0.3,0.9106060606060606,0.9802513464991023,0.9818181818181818,1.0,0.75,0.9802513464991023,0.9106060606060606,0.5613749288872556,0.5476190476190476
16,0.6883211851013139,0.9821603029631979,0.9880404783808647,0.6666666666666666,0.41025641025641024,0.6045400238948626,0.9922781413486225,1.0,0.5555555555555556,0.25806451612903225,0.9365656565656565,0.9757630161579892,0.9763636363636363,0.8333333333333334,1.0,0.9757630161579892,0.9365656565656565,0.5652190738870069,0.5384615384615384
17,0.7578671541742841,0.9888703848968914,0.993601462522852,0.8,0.48,0.6728962418300654,0.9926503590664271,0.9990808823529411,0.6666666666666666,0.35294117647058826,0.9127272727272727,0.9865350089766607,0.9881818181818182,1.0,0.75,0.9865350089766607,0.9127272727272727,0.6511191256239861,0.64
18,0.7253357753357754,0.987619442197539,0.9926739926739927,0.6,0.5833333333333334,0.6220238095238095,0.9928827904590921,1.0,0.42857142857142855,0.4375,0.9534848484848485,0.9847396768402155,0.9854545454545455,1.0,0.875,0.9847396768402155,0.9534848484848485,0.6546276061377498,0.5916666666666667
19,0.6256540944614339,0.9810419514766194,0.9880733944954129,0.5555555555555556,0.3333333333333333,0.5470538720538721,0.9885660917976895,0.9972222222222222,0.4166666666666667,0.22727272727272727,0.8124747474747475,0.9757630161579892,0.9790909090909091,0.8333333333333334,0.625,0.9757630161579892,0.8124747474747475,0.47421845783751654,0.4444444444444444
20,0.6922732786187993,0.9882669709595461,0.9940612151667428,0.6,0.4827586206896552,0.6941383532292623,0.9929592151315669,0.9990817263544536,0.75,0.3333333333333333,0.7880303030303031,0.9856373429084381,0.9890909090909091,0.5,0.875,0.9856373429084381,0.7880303030303031,0.6105321064149262,0.5413793103448276
21,0.7136438543485032,0.9855072968642601,0.9908340971585701,0.631578947368421,0.5185185185185185,0.6096784332507652,0.9916516726488006,0.9990757855822551,0.46153846153846156,0.3684210526315789,0.9525757575757576,0.9820466786355476,0.9827272727272728,1.0,0.875,0.9820466786355476,0.9525757575757576,0.6093589721819923,0.5750487329434697
22,0.7197802197802198,0.9873800645793464,0.9926739926739927,0.6666666666666666,0.5,0.6666666666666666,0.9934171154997008,1.0,0.6666666666666666,0.3333333333333333,0.8840404040404041,0.9838420107719928,0.9854545454545455,0.6666666666666666,1.0,0.9838420107719928,0.8840404040404041,0.630276470232975,0.5833333333333333
23,0.7435013620303693,0.9864624780813029,0.9912883998165979,0.7058823529411765,0.5333333333333333,0.6363636363636364,0.9929818834666232,1.0,0.5454545454545454,0.36363636363636365,0.9942424242424243,0.9829443447037702,0.9827272727272728,1.0,1.0,0.9829443447037702,0.9942424242424243,0.6471796820722854,0.6196078431372549
24,0.781466043535009,0.9884696454621545,0.9926739926739927,0.8,0.5517241379310345,0.6825396825396824,0.9937590835256903,1.0,0.6666666666666666,0.38095238095238093,0.9951515151515151,0.9856373429084381,0.9854545454545455,1.0,1.0,0.9856373429084381,0.9951515151515151,0.6795344129185213,0.6758620689655173
25,0.749013949013949,0.9850502977971559,0.98989898989899,0.8,0.45714285714285713,0.6543209876543209,0.9931511403683756,1.0,0.6666666666666666,0.2962962962962963,0.9933333333333333,0.9802513464991023,0.98,1.0,1.0,0.9802513464991023,0.9933333333333333,0.6192249542365253,0.6285714285714286
26,0.6647465437788019,0.9853888221004685,0.9917582417582418,0.6153846153846154,0.3870967741935484,0.6104585424736235,0.9914728615823242,0.9990774907749077,0.5714285714285714,0.2608695652173913,0.8004040404040405,0.981149012567325,0.9845454545454545,0.6666666666666666,0.75,0.981149012567325,0.8004040404040405,0.5557879046365668,0.501240694789082
27,0.8595904298459044,0.99250306866381,0.9954379562043796,1.0,0.5833333333333334,0.8121947496947497,0.9950562603165836,0.9990842490842491,1.0,0.4375,0.9556060606060606,0.9910233393177738,0.9918181818181818,1.0,0.875,0.9910233393177738,0.9556060606060606,0.738020045418808,0.7916666666666667
28,0.7419818407472728,0.9882309522578155,0.9931412894375857,0.7142857142857143,0.5185185185185185,0.6641670298100356,0.9925362736978759,0.9990800367985281,0.625,0.3684210526315789,0.8985353535353536,0.9856373429084381,0.9872727272727273,0.8333333333333334,0.875,0.9856373429084381,0.8985353535353536,0.638752324184641,0.6164021164021164
29,0.690338224494603,0.98652501625217,0.9922267946959304,0.5454545454545454,0.5333333333333333,0.6539321457444732,0.991458861639006,0.9981600735970562,0.6,0.36363636363636365,0.8287878787878787,0.9838420107719928,0.9863636363636363,0.5,1.0,0.9838420107719928,0.8287878787878787,0.5868464865905586,0.5393939393939393
30,0.7918243096325287,0.9906567777008738,0.9945205479452055,0.7142857142857143,0.6666666666666666,0.7080275229357799,0.9934836855368703,0.9990825688073395,0.625,0.5,0.9411111111111111,0.9892280071813285,0.99,0.8333333333333334,1.0,0.9892280071813285,0.9411111111111111,0.705940179334797,0.6904761904761905
31,0.7343930862904281,0.9869607967823659,0.9917506874427131,0.5714285714285714,0.64,0.6235294117647059,0.992966522336044,1.0,0.4,0.47058823529411764,0.9945454545454545,0.9838420107719928,0.9836363636363636,1.0,1.0,0.9838420107719928,0.9945454545454545,0.6573670477607738,0.6057142857142856
32,0.7890231891843494,0.9906115172268458,0.9945205479452055,0.7058823529411765,0.6666666666666666,0.694332884241141,0.993331458948378,0.9990825688073395,0.5454545454545454,0.5384615384615384,0.9550000000000001,0.9892280071813285,0.99,1.0,0.875,0.9892280071813285,0.9550000000000001,0.7058876871088084,0.6862745098039216
33,0.7881878609567398,0.9890663744679002,0.9931350114416476,0.8,0.5714285714285714,0.6888888888888888,0.9938958707360862,1.0,0.6666666666666666,0.4,0.9954545454545455,0.9865350089766607,0.9863636363636363,1.0,1.0,0.9865350089766607,0.9954545454545455,0.691361473941314,0.6857142857142857
34,0.7164480210123364,0.9802401797574515,0.9857076994006455,0.8,0.36363636363636365,0.6296296296296297,0.9926191901057252,1.0,0.6666666666666666,0.2222222222222222,0.9906060606060606,0.9721723518850988,0.9718181818181818,1.0,1.0,0.9721723518850988,0.9906060606060606,0.5524278732863258,0.5818181818181818
35,0.8202726569166353,0.9914630430311469,0.9949794614331355,0.8571428571428571,0.6086956521739131,0.7385833587941746,0.9939183878103913,0.999083409715857,0.75,0.4666666666666667,0.9553030303030304,0.9901256732495511,0.990909090909091,1.0,0.875,0.9901256732495511,0.9553030303030304,0.7213899584148605,0.7329192546583851
36,0.7597699647104953,0.9890595261365022,0.9935956084172004,0.7142857142857143,0.5714285714285714,0.6749999999999999,0.9936714542190306,1.0,0.625,0.4,0.9402020202020203,0.9865350089766607,0.9872727272727273,0.8333333333333334,1.0,0.9865350089766607,0.9402020202020203,0.6782633899146314,0.6428571428571428
37,0.8106266493363267,0.9888769171794596,0.9926739926739927,0.9230769230769231,0.5161290322580645,0.7349896480331264,0.9945470968029707,1.0,0.8571428571428571,0.34782608695652173,0.9951515151515151,0.9856373429084381,0.9854545454545455,1.0,1.0,0.9856373429084381,0.9951515151515151,0.6797364403839113,0.7196029776674938
38,0.7666840471651843,0.9866981863628742,0.9912963811268896,0.8571428571428571,0.45161290322580644,0.6844748216842641,0.9927460372272128,0.9990766389658357,0.75,0.30434782608695654,0.9528787878787878,0.9829443447037702,0.9836363636363636,1.0,0.875,0.9829443447037702,0.9528787878787878,0.6195947002617544,0.6543778801843317
39,0.7564201962191911,0.9903393860814717,0.9949748743718593,0.7142857142857143,0.56,0.6789215686274509,0.9937559404372162,1.0,0.625,0.4117647058823529,0.8994444444444444,0.9883303411131059,0.99,0.8333333333333334,0.875,0.9883303411131059,0.8994444444444444,0.691424478162536,0.6371428571428572
40,0.5557781784990761,0.978074717615586,0.9861751152073732,0.3333333333333333,0.34782608695652173,0.5146198830409356,0.9907398658225456,1.0,0.3333333333333333,0.21052631578947367,0.7686868686868688,0.9694793536804309,0.9727272727272728,0.3333333333333333,1.0,0.9694793536804309,0.7686868686868688,0.47681454282420604,0.3405797101449275
41,0.6986416361416361,0.9860269891688205,0.9917582417582418,0.6666666666666666,0.4375,0.652470274702747,0.9922069777250734,0.9990774907749077,0.6666666666666666,0.2916666666666667,0.8420707070707071,0.9820466786355476,0.9845454545454545,0.6666666666666666,0.875,0.9820466786355476,0.8420707070707071,0.5806841557931152,0.5520833333333333
42,0.8775724427502003,0.9937881240274415,0.9963536918869644,1.0,0.6363636363636364,0.8330286410725168,0.9955067464446189,0.9990859232175503,1.0,0.5,0.9562121212121212,0.992818671454219,0.9936363636363637,1.0,0.875,0.992818671454219,0.9562121212121212,0.7745888707253021,0.8181818181818181
43,0.7365597348047664,0.9863833329458762,0.9912883998165979,0.6666666666666666,0.5517241379310345,0.626984126984127,0.9928614174574677,1.0,0.5,0.38095238095238093,0.9942424242424243,0.9829443447037702,0.9827272727272728,1.0,1.0,0.9829443447037702,0.9942424242424243,0.64713205088892,0.6091954022988506
44,0.6869719964838635,0.9868206253429473,0.9926806953339433,0.5882352941176471,0.48,0.6021886069009891,0.9915062035858655,0.9990791896869244,0.45454545454545453,0.35294117647058826,0.8565656565656566,0.9838420107719928,0.9863636363636363,0.8333333333333334,0.75,0.9838420107719928,0.8565656565656566,0.6012394315279496,0.5341176470588236
45,0.720597041019253,0.9850463769613678,0.9903625516291877,0.7142857142857143,0.45714285714285713,0.6404320987654321,0.99292672385132,1.0,0.625,0.2962962962962963,0.9380808080808082,0.9802513464991023,0.980909090909091,0.8333333333333334,1.0,0.9802513464991023,0.9380808080808082,0.605304478619424,0.5857142857142857
46,0.7565078253014444,0.9876485901051343,0.9922125515345854,0.7058823529411765,0.5714285714285714,0.6484848484848484,0.9932430226864698,1.0,0.5454545454545454,0.4,0.9948484848484848,0.9847396768402155,0.9845454545454545,1.0,1.0,0.9847396768402155,0.9948484848484848,0.6681527396502966,0.6386554621848739
47,0.6185570589395979,0.973874698526744,0.9810273021749191,0.6153846153846154,0.25925925925925924,0.5742199924677489,0.9906725358682548,0.9990574929311969,0.5714285714285714,0.15217391304347827,0.8351010101010101,0.9614003590664273,0.9636363636363636,0.6666666666666666,0.875,0.9614003590664273,0.8351010101010101,0.43277963569260336,0.43732193732193736
48,0.7219685301773443,0.98418177964669,0.9894350022967386,0.7058823529411765,0.47058823529411764,0.6177156177156177,0.9925801308207054,1.0,0.5454545454545454,0.3076923076923077,0.993030303030303,0.9793536804308797,0.9790909090909091,1.0,1.0,0.9793536804308797,0.993030303030303,0.6104439922032496,0.5882352941176471
49,0.6383859496729011,0.9750956208448007,0.9820027688047993,0.7058823529411765,0.22727272727272727,0.5605106043250373,0.988591611201691,0.9971883786316776,0.5454545454545454,0.1388888888888889,0.8640909090909091,0.9649910233393177,0.9672727272727273,1.0,0.625,0.9649910233393177,0.8640909090909091,0.4204251686087809,0.4665775401069519
