seed,f1_macro,f1_weighted,f1_nonhab,f1_meso,f1_psychro,prec_macro,prec_weighted,prec_nonhab,prec_meso,prec_psychro,recall_macro,recall_weighted,recall_nonhab,recall_meso,recall_psychro,accuracy,balanced_acc,mcc,minority_f1_macro
0,0.6509380748246488,0.979692141802016,0.9862005519779209,0.5882352941176471,0.3783783783783784,0.5646875224991195,0.9897754848095289,0.9981378026070763,0.45454545454545453,0.2413793103448276,0.8942929292929293,0.9730700179533214,0.9745454545454545,0.8333333333333334,0.875,0.9730700179533214,0.8942929292929293,0.5004099929399922,0.48330683624801274
1,0.5983503425136306,0.9800480445236346,0.9875976113918236,0.5217391304347826,0.2857142857142857,0.5170280554190106,0.9889362081004591,0.9981429897864438,0.35294117647058826,0.2,0.8257575757575758,0.973967684021544,0.9772727272727273,1.0,0.5,0.973967684021544,0.8257575757575758,0.4761473894883682,0.40372670807453415
2,0.5423109745690391,0.9739712691702035,0.9824884792626728,0.4444444444444444,0.2,0.48486500519210796,0.9864343361465795,0.9962616822429906,0.3333333333333333,0.125,0.711919191919192,0.9640933572710951,0.9690909090909091,0.6666666666666666,0.5,0.9640933572710951,0.711919191919192,0.35283116517980356,0.3222222222222222
3,0.5759702286018075,0.9744833767133682,0.9824561403508771,0.5454545454545454,0.2,0.4993746091307067,0.9884974956295619,0.99812382739212,0.375,0.125,0.8224242424242424,0.9640933572710951,0.9672727272727273,1.0,0.5,0.9640933572710951,0.8224242424242424,0.41557048309928246,0.3727272727272727
4,0.5622480387483301,0.9751079017151145,0.9833948339483395,0.5454545454545454,0.15789473684210525,0.49104244694132343,0.9883214316933276,0.99812734082397,0.375,0.1,0.7813636363636364,0.9649910233393177,0.9690909090909091,1.0,0.375,0.9649910233393177,0.7813636363636364,0.40483437545300405,0.35167464114832536
5,0.5578945284194464,0.9719104654254633,0.980101804720037,0.47619047619047616,0.21739130434782608,0.4876757555213828,0.9883115942796954,0.998114985862394,0.3333333333333333,0.13157894736842105,0.807020202020202,0.9596050269299821,0.9627272727272728,0.8333333333333334,0.625,0.9596050269299821,0.807020202020202,0.394497372500072,0.3467908902691511
6,0.6536792967661135,0.9800793052018323,0.9866789159393661,0.6666666666666666,0.3076923076923077,0.6191431794810355,0.9896627650308856,0.9972144846796658,0.6666666666666666,0.1935483870967742,0.7976767676767677,0.9730700179533214,0.9763636363636363,0.6666666666666666,0.75,0.9730700179533214,0.7976767676767677,0.4542224933295136,0.48717948717948717
7,0.5756093809207589,0.975017498764695,0.9829257037378865,0.5,0.24390243902439024,0.5022611981374868,0.9885934674011447,0.9981255857544518,0.35714285714285715,0.15151515151515152,0.8088383838383839,0.9649910233393177,0.9681818181818181,0.8333333333333334,0.625,0.9649910233393177,0.8088383838383839,0.42025823929056993,0.3719512195121951
8,0.5738351254480287,0.9754541418119342,0.9834101382488479,0.5,0.23809523809523808,0.5147516950705516,0.9878746485087098,0.997196261682243,0.4,0.14705882352941177,0.7538888888888889,0.9658886894075404,0.97,0.6666666666666666,0.625,0.9658886894075404,0.7538888888888889,0.3940802537507881,0.36904761904761907
9,0.6190296631473102,0.9780674319168352,0.9852941176470589,0.6153846153846154,0.2564102564102564,0.5763338072967524,0.9879979126376673,0.9962825278810409,0.5714285714285714,0.16129032258064516,0.7554040404040404,0.9703770197486535,0.9745454545454545,0.6666666666666666,0.625,0.9703770197486535,0.7554040404040404,0.40366667263765266,0.4358974358974359
