seed,f1_macro,f1_weighted,f1_nonhab,f1_meso,f1_psychro,prec_macro,prec_weighted,prec_nonhab,prec_meso,prec_psychro,recall_macro,recall_weighted,recall_nonhab,recall_meso,recall_psychro,accuracy,balanced_acc,mcc,minority_f1_macro
10,0.44639266971845043,0.9242462886346697,0.9335918565196316,0.2926829268292683,0.11290322580645161,0.4105911330049261,0.9887893447479903,1.0,0.17142857142857143,0.0603448275862069,0.9168181818181819,0.8761220825852782,0.8754545454545455,1.0,0.875,0.8761220825852782,0.9168181818181819,0.27913122313944416,0.20279307631785995
11,0.37522404872452597,0.9185082637749123,0.9289883268482491,0.12121212121212122,0.07547169811320754,0.3688123226975588,0.9870519775558187,0.9989539748953975,0.06666666666666667,0.04081632653061224,0.6782828282828283,0.8644524236983842,0.8681818181818182,0.6666666666666666,0.5,0.8644524236983842,0.6782828282828283,0.20348763593879327,0.09834190966266437
12,0.4219100056846807,0.9279983826271326,0.9378911892152143,0.2564102564102564,0.07142857142857142,0.39563535520546783,0.9854929052248368,0.9969293756397134,0.15151515151515152,0.038461538461538464,0.7395959595959596,0.8824057450628366,0.8854545454545455,0.8333333333333334,0.5,0.8824057450628366,0.7395959595959596,0.20989661916113378,0.1639194139194139
13,0.40737144047561813,0.9139281126606519,0.9237536656891495,0.2,0.09836065573770492,0.387561869202016,0.9873652859969222,0.9989429175475687,0.1111111111111111,0.05263157894736842,0.8696969696969697,0.8590664272890485,0.8590909090909091,1.0,0.75,0.8590664272890485,0.8696969696969697,0.24021934622967758,0.14918032786885246
14,0.40702656439355994,0.9174172324203518,0.9273525109702584,0.21739130434782608,0.07633587786259542,0.388550135501355,0.9883978485206755,1.0,0.125,0.04065040650406504,0.7742929292929293,0.8626570915619389,0.8645454545454545,0.8333333333333334,0.625,0.8626570915619389,0.7742929292929293,0.23367596339867214,0.14686359110521074
15,0.38523253540318386,0.9161644992552892,0.9263773768893223,0.12121212121212122,0.10810810810810811,0.3746225230467673,0.987171761432282,0.9989484752891693,0.06666666666666667,0.05825242718446602,0.76010101010101,0.8617594254937163,0.8636363636363636,0.6666666666666666,0.75,0.8617594254937163,0.76010101010101,0.2219995741492724,0.11466011466011466
16,0.3802907261651424,0.9247329808876534,0.9352030947775629,0.10810810810810811,0.0975609756097561,0.37188566140816554,0.987134761617754,0.9989669421487604,0.06451612903225806,0.05217391304347826,0.6541414141414141,0.8752244165170557,0.8790909090909091,0.3333333333333333,0.75,0.8752244165170556,0.6541414141414141,0.21394714739320222,0.10283454185893211
17,0.4044347471376987,0.9272124547853455,0.9373795761078998,0.20512820512820512,0.07079646017699115,0.38541119627185205,0.9853239560960961,0.9969262295081968,0.12121212121212122,0.0380952380952381,0.6837373737373738,0.8806104129263914,0.8845454545454545,0.6666666666666666,0.5,0.8806104129263914,0.6837373737373738,0.1969380539306714,0.13796233265259814
18,0.42966314404308376,0.9147092008624607,0.9242053789731052,0.27906976744186046,0.08571428571428572,0.40253890253890257,0.9886325038928269,1.0,0.16216216216216217,0.045454545454545456,0.8696969696969697,0.8590664272890485,0.8590909090909091,1.0,0.75,0.8590664272890485,0.8696969696969697,0.2510713582308717,0.18239202657807307
19,0.40343375274301113,0.9234722178802542,0.9335918565196316,0.20833333333333334,0.06837606837606838,0.3852482889180137,0.9883374000861196,1.0,0.11904761904761904,0.03669724770642202,0.7362626262626263,0.8725314183123878,0.8754545454545455,0.8333333333333334,0.5,0.8725314183123878,0.7362626262626263,0.2325085730391137,0.13835470085470086
