seed,f1_macro,f1_weighted,f1_nonhab,f1_meso,f1_psychro,prec_macro,prec_weighted,prec_nonhab,prec_meso,prec_psychro,recall_macro,recall_weighted,recall_nonhab,recall_meso,recall_psychro,accuracy,balanced_acc,mcc,minority_f1_macro
10,0.7365597348047664,0.9863833329458762,0.9912883998165979,0.6666666666666666,0.5517241379310345,0.626984126984127,0.9928614174574677,1.0,0.5,0.38095238095238093,0.9942424242424243,0.9829443447037702,0.9827272727272728,1.0,1.0,0.9829443447037702,0.9942424242424243,0.64713205088892,0.6091954022988506
11,0.6056994252496777,0.9812845246560086,0.9885268471776044,0.42857142857142855,0.4,0.5441352303802104,0.9894839758919056,0.9981464318813716,0.375,0.25925925925925924,0.7846969696969697,0.9757630161579892,0.9790909090909091,0.5,0.875,0.9757630161579892,0.7846969696969697,0.49032882912037234,0.41428571428571426
12,0.6336809766351362,0.9783708416811415,0.9852534562211982,0.6,0.3157894736842105,0.5425456163773921,0.9902543906537261,0.9990654205607477,0.42857142857142855,0.2,0.9072727272727272,0.9703770197486535,0.9718181818181818,1.0,0.75,0.9703770197486535,0.9072727272727272,0.49670755633684327,0.45789473684210524
13,0.6775399421510788,0.9814715319354018,0.9875747814081914,0.6666666666666666,0.3783783783783784,0.5804597701149425,0.9918590973812914,1.0,0.5,0.2413793103448276,0.9501515151515152,0.9748653500897666,0.9754545454545455,1.0,0.875,0.9748653500897666,0.9501515151515152,0.5578455637866025,0.5225225225225225
14,0.6134851881454928,0.9792523211781036,0.9866543948458353,0.631578947368421,0.2222222222222222,0.5344878793154656,0.990024169495475,0.9990680335507922,0.46153846153846156,0.14285714285714285,0.8248484848484848,0.9712746858168761,0.9745454545454545,1.0,0.5,0.9712746858168761,0.8248484848484848,0.4726697396605427,0.4269005847953216
15,0.6095303837135407,0.9785011366738637,0.985734008283479,0.5,0.34285714285714286,0.5258337154888878,0.9891115877310392,0.9981360671015843,0.35714285714285715,0.2222222222222222,0.8523232323232324,0.9712746858168761,0.9736363636363636,0.8333333333333334,0.75,0.9712746858168761,0.8523232323232324,0.4726333607501487,0.42142857142857143
16,0.6332683947544059,0.9812734684614093,0.9880404783808647,0.5,0.4117647058823529,0.5421245421245421,0.9912896797995542,1.0,0.35714285714285715,0.2692307692307692,0.8948989898989899,0.9748653500897666,0.9763636363636363,0.8333333333333334,0.875,0.9748653500897666,0.8948989898989899,0.5433270715529309,0.45588235294117646
17,0.640069871648819,0.9828676473295203,0.9894736842105263,0.47619047619047616,0.45454545454545453,0.5622631848438301,0.9881524625834582,0.9963133640552996,0.3333333333333333,0.35714285714285715,0.8136868686868688,0.9793536804308797,0.9827272727272728,0.8333333333333334,0.625,0.9793536804308797,0.8136868686868688,0.4898629056344783,0.4653679653679653
18,0.6975579975579976,0.9870209981520572,0.9926739926739927,0.6,0.5,0.6011904761904762,0.9924339574249809,1.0,0.42857142857142855,0.375,0.9118181818181817,0.9838420107719928,0.9854545454545455,1.0,0.75,0.9838420107719928,0.9118181818181817,0.6298617583744729,0.55
19,0.5442980428417322,0.9744915093157238,0.9828941285251965,0.4,0.25,0.47313596491228066,0.9899721251063025,1.0,0.2631578947368421,0.15625,0.8082323232323233,0.9631956912028725,0.9663636363636363,0.8333333333333334,0.625,0.9631956912028725,0.8082323232323233,0.44073914876048326,0.325
