seed,f1_macro,f1_weighted,f1_nonhab,f1_meso,f1_psychro,prec_macro,prec_weighted,prec_nonhab,prec_meso,prec_psychro,recall_macro,recall_weighted,recall_nonhab,recall_meso,recall_psychro,accuracy,balanced_acc,mcc,minority_f1_macro
0,0.5427712588729537,0.9660620977375383,0.9743589743589743,0.4166666666666667,0.23728813559322035,0.471677559912854,0.989914457704087,1.0,0.2777777777777778,0.13725490196078433,0.8861111111111111,0.9488330341113106,0.95,0.8333333333333334,0.875,0.9488330341113106,0.8861111111111111,0.4091215666121961,0.3269774011299435
1,0.4924535906103749,0.9595974738387277,0.9685888420065635,0.2631578947368421,0.24561403508771928,0.43303571428571425,0.9893001410618107,1.0,0.15625,0.14285714285714285,0.8824747474747475,0.9380610412926391,0.9390909090909091,0.8333333333333334,0.875,0.9380610412926391,0.8824747474747475,0.3754156371167796,0.2543859649122807
2,0.5230891866618964,0.9718235846133563,0.9805375347544022,0.3448275862068966,0.24390243902439024,0.45630215195432594,0.9896916239122157,1.0,0.21739130434782608,0.15151515151515152,0.8067171717171716,0.9587073608617595,0.9618181818181818,0.8333333333333334,0.625,0.9587073608617595,0.8067171717171716,0.41958873596602464,0.2943650126156434
3,0.5230893935237699,0.9639948265024049,0.9724427837459131,0.2857142857142857,0.3111111111111111,0.451951951951952,0.9896889708379835,1.0,0.16666666666666666,0.1891891891891892,0.9404545454545454,0.9461400359066428,0.9463636363636364,1.0,0.875,0.9461400359066428,0.9404545454545454,0.41294170090930277,0.2984126984126984
4,0.47589881128479217,0.9616664124014507,0.9710280373831776,0.24390243902439024,0.2127659574468085,0.42336691086691086,0.9881733317550194,0.9990384615384615,0.14285714285714285,0.1282051282051282,0.800959595959596,0.9416517055655296,0.9445454545454546,0.8333333333333334,0.625,0.9416517055655296,0.800959595959596,0.3459007399723003,0.22833419823559936
5,0.5044702407030068,0.9626661357651298,0.9714820009350164,0.2777777777777778,0.2641509433962264,0.4407407407407408,0.9894474366646719,1.0,0.16666666666666666,0.15555555555555556,0.8842929292929292,0.9434470377019749,0.9445454545454546,0.8333333333333334,0.875,0.9434470377019749,0.8842929292929292,0.39111458504584007,0.27096436058700213
6,0.48414481897627965,0.959944257290595,0.9691011235955056,0.25,0.23333333333333334,0.42916542916542916,0.9882748868386211,0.999034749034749,0.15384615384615385,0.1346153846153846,0.8275252525252524,0.9389587073608617,0.9409090909090909,0.6666666666666666,0.875,0.9389587073608617,0.8275252525252524,0.35187842367899735,0.24166666666666667
7,0.5232453634264219,0.9680794152046336,0.9767873723305478,0.38461538461538464,0.20833333333333334,0.45770082226438963,0.9878031539250319,0.9981024667931688,0.25,0.125,0.80489898989899,0.9533213644524237,0.9563636363636364,0.8333333333333334,0.625,0.9533213644524237,0.80489898989899,0.369249596739763,0.296474358974359
8,0.5673513805484066,0.9698619591350167,0.9776951672862454,0.4166666666666667,0.3076923076923077,0.48653198653198654,0.9902344812578207,1.0,0.2777777777777778,0.18181818181818182,0.92989898989899,0.9560143626570916,0.9563636363636364,0.8333333333333334,1.0,0.9560143626570916,0.92989898989899,0.45013949546877446,0.3621794871794872
9,0.554130574944636,0.9724938689807644,0.9805735430157262,0.36363636363636365,0.3181818181818182,0.4808537350910232,0.9883159716939348,0.9981167608286252,0.25,0.19444444444444445,0.8351010101010101,0.9614003590664273,0.9636363636363636,0.6666666666666666,0.875,0.9614003590664273,0.8351010101010101,0.4174073438262383,0.34090909090909094
10,0.511590577444236,0.9594095501789156,0.9681050656660413,0.3333333333333333,0.23333333333333334,0.44487179487179485,0.9894765916309902,1.0,0.2,0.1346153846153846,0.9377272727272729,0.9380610412926391,0.9381818181818182,1.0,0.875,0.9380610412926391,0.9377272727272729,0.3882651762093025,0.2833333333333333
11,0.48553673535440717,0.9623886627103118,0.9714820009350164,0.20512820512820512,0.28,0.4292929292929293,0.9892824111854632,1.0,0.12121212121212122,0.16666666666666666,0.8287373737373738,0.9425493716337523,0.9445454545454546,0.6666666666666666,0.875,0.9425493716337523,0.8287373737373738,0.37519850652195297,0.24256410256410257
12,0.4759962499393043,0.9573407333508206,0.9667447306791569,0.3157894736842105,0.14545454545454545,0.4232359440846953,0.9861916025733647,0.9971014492753624,0.1875,0.0851063829787234,0.8127272727272729,0.9353680430879713,0.9381818181818182,1.0,0.5,0.9353680430879713,0.8127272727272729,0.3027973153378011,0.23062200956937798
13,0.5239339193682958,0.9639735631059169,0.9724427837459131,0.3076923076923077,0.2916666666666667,0.4522727272727273,0.9896686796148196,1.0,0.18181818181818182,0.175,0.9404545454545454,0.9461400359066428,0.9463636363636364,1.0,0.875,0.9461400359066428,0.9404545454545454,0.41288693884995437,0.2996794871794872
14,0.5141849673869378,0.9660099351001529,0.9748369058713886,0.36363636363636365,0.20408163265306123,0.44805781391147254,0.9895053349097225,1.0,0.2222222222222222,0.12195121951219512,0.8586363636363638,0.9488330341113106,0.9509090909090909,1.0,0.625,0.9488330341113106,0.8586363636363638,0.39527154085415767,0.28385899814471244
15,0.4918119158151606,0.9610083194991756,0.9700654817586529,0.27586206896551724,0.22950819672131148,0.4350083746798575,0.9883665635403704,0.9990366088631984,0.17391304347826086,0.1320754716981132,0.8281313131313132,0.940754039497307,0.9427272727272727,0.6666666666666666,0.875,0.940754039497307,0.8281313131313132,0.35689901782101296,0.2526851328434144
16,0.49625000671079694,0.9623947762713818,0.9715086408220458,0.3448275862068966,0.1724137931034483,0.43881022985145274,0.9883731342488979,0.9990393852065321,0.21739130434782608,0.1,0.8012626262626262,0.9425493716337523,0.9454545454545454,0.8333333333333334,0.625,0.9425493716337523,0.8012626262626262,0.3485116774176407,0.25862068965517243
17,0.5288902989563299,0.9656840476742188,0.9739049394221808,0.2127659574468085,0.4,0.46008481860896794,0.9890073215010248,0.9990439770554493,0.12195121951219512,0.25925925925925924,0.8861111111111111,0.9488330341113106,0.95,0.8333333333333334,0.875,0.9488330341113106,0.8861111111111111,0.395690641245854,0.30638297872340425
18,0.5785592102086485,0.9708452500200179,0.978644382544104,0.5217391304347826,0.23529411764705882,0.4974920200638395,0.9903356607976579,1.0,0.35294117647058826,0.13953488372093023,0.9027272727272727,0.9569120287253142,0.9581818181818181,1.0,0.75,0.9569120287253142,0.9027272727272727,0.44022733847358536,0.3785166240409207
19,0.49280666074574664,0.9661573137717316,0.975314392175128,0.2857142857142857,0.21739130434782608,0.4346642468239565,0.989306206766219,1.0,0.1724137931034483,0.13157894736842105,0.8033838383838384,0.9488330341113106,0.9518181818181818,0.8333333333333334,0.625,0.9488330341113106,0.8033838383838384,0.3815944883971259,0.2515527950310559
20,0.5349707351380991,0.9688720161182471,0.9772198977219898,0.32,0.3076923076923077,0.4641148325358852,0.989872265125029,1.0,0.21052631578947367,0.18181818181818182,0.8740404040404041,0.9542190305206463,0.9554545454545454,0.6666666666666666,1.0,0.9542190305206463,0.8740404040404041,0.4290407029391753,0.3138461538461539
21,0.5211978426820959,0.962455209221848,0.971000935453695,0.3333333333333333,0.25925925925925924,0.4507246376811594,0.9896026851924128,1.0,0.2,0.15217391304347827,0.9395454545454545,0.9434470377019749,0.9436363636363636,1.0,0.875,0.9434470377019749,0.9395454545454545,0.40419328854748365,0.2962962962962963
22,0.5188362463009769,0.9629463012909727,0.9714820009350164,0.29411764705882354,0.2909090909090909,0.44959473150962515,0.9896168139130056,1.0,0.17857142857142858,0.1702127659574468,0.925959595959596,0.9443447037701975,0.9445454545454546,0.8333333333333334,1.0,0.9443447037701975,0.925959595959596,0.40706135813125166,0.2925133689839572
23,0.5059399021663172,0.9535622475902277,0.9622641509433962,0.3333333333333333,0.2222222222222222,0.44166666666666665,0.9894075403949731,1.0,0.2,0.125,0.9757575757575757,0.9281867145421903,0.9272727272727272,1.0,1.0,0.9281867145421903,0.9757575757575757,0.375412961688924,0.2777777777777778
24,0.6062903541381334,0.9694040066361603,0.9767657992565055,0.631578947368421,0.21052631578947367,0.5276789569293643,0.9898592416782221,0.9990494296577946,0.46153846153846156,0.12244897959183673,0.9018181818181819,0.9542190305206463,0.9554545454545454,1.0,0.75,0.9542190305206463,0.9018181818181819,0.4155872400458015,0.42105263157894735
25,0.474482964752241,0.9631689894709428,0.97246850209986,0.17647058823529413,0.27450980392156865,0.4229915940154742,0.9882320760110537,0.9990412272291467,0.10714285714285714,0.16279069767441862,0.774090909090909,0.9443447037701975,0.9472727272727273,0.5,0.875,0.9443447037701975,0.774090909090909,0.353643514728526,0.2254901960784314
