seed,f1_macro,f1_weighted,f1_nonhab,f1_meso,f1_psychro,prec_macro,prec_weighted,prec_nonhab,prec_meso,prec_psychro,recall_macro,recall_weighted,recall_nonhab,recall_meso,recall_psychro,accuracy,balanced_acc,mcc,minority_f1_macro
0,0.6046910007088618,0.972792485327678,0.9800649049605934,0.5263157894736842,0.3076923076923077,0.5221445221445221,0.99080990822463,1.0,0.38461538461538464,0.18181818181818182,0.9314141414141415,0.9605026929982047,0.9609090909090909,0.8333333333333334,1.0,0.9605026929982047,0.9314141414141415,0.4706010731965072,0.41700404858299595
1,0.5365589924838123,0.9659815967019684,0.9743828598043782,0.4,0.23529411764705882,0.4628599246277663,0.9888381133288806,0.9990448901623686,0.25,0.13953488372093023,0.9003030303030304,0.9497307001795332,0.9509090909090909,1.0,0.75,0.9497307001795332,0.9003030303030304,0.39842849610113423,0.3176470588235294
2,0.5292842231038256,0.9704422969940035,0.9791570171375636,0.43478260869565216,0.17391304347826086,0.4658307436090087,0.9879078811546884,0.9981114258734656,0.29411764705882354,0.10526315789473684,0.7647474747474748,0.9569120287253142,0.9609090909090909,0.8333333333333334,0.5,0.9569120287253142,0.7647474747474748,0.36831073048680224,0.30434782608695654
3,0.4427123918393268,0.9538914754004439,0.963764705882353,0.21052631578947367,0.15384615384615385,0.40391456282983884,0.9877725167452941,0.9990243902439024,0.125,0.08771929824561403,0.7408585858585859,0.9272890484739676,0.9309090909090909,0.6666666666666666,0.625,0.9272890484739676,0.7408585858585859,0.29823280051806117,0.18218623481781376
4,0.5488673557278209,0.9721539346536215,0.9805555555555555,0.48,0.18604651162790697,0.47637726391450325,0.9890226990191512,0.9990566037735849,0.3157894736842105,0.11428571428571428,0.8209090909090909,0.9596050269299821,0.9627272727272728,1.0,0.5,0.9596050269299821,0.8209090909090909,0.4091149076523102,0.3330232558139535
5,0.4706349206349207,0.9547832777635292,0.9642857142857143,0.3333333333333333,0.11428571428571428,0.42363464569125414,0.9870969939059663,0.9980544747081712,0.20833333333333334,0.06451612903225806,0.7553535353535353,0.9290843806104129,0.9327272727272727,0.8333333333333334,0.5,0.9290843806104129,0.7553535353535353,0.2891418560608891,0.2238095238095238
6,0.5643028992426583,0.9696476178533674,0.9777571825764597,0.5333333333333333,0.18181818181818182,0.5159972948051619,0.9877905187332628,0.997164461247637,0.4444444444444444,0.10638297872340426,0.7502525252525253,0.9551166965888689,0.9590909090909091,0.6666666666666666,0.625,0.9551166965888689,0.7502525252525253,0.3469239605793688,0.35757575757575755
7,0.5199745667159089,0.9680345237391376,0.9767873723305478,0.37037037037037035,0.2127659574468085,0.45480094436451174,0.9877620519988313,0.9981024667931688,0.23809523809523808,0.1282051282051282,0.80489898989899,0.9533213644524237,0.9563636363636364,0.8333333333333334,0.625,0.9533213644524237,0.80489898989899,0.36922662144853335,0.2915681639085894
8,0.4936280897101793,0.9638551174196557,0.9729477611940298,0.2857142857142857,0.2222222222222222,0.442104957622199,0.9884780448576647,0.9990421455938697,0.2,0.12727272727272726,0.7743939393939394,0.9452423698384201,0.9481818181818182,0.5,0.875,0.9452423698384201,0.7743939393939394,0.3568043974819685,0.25396825396825395
9,0.5623360966848489,0.9697416869520692,0.9777158774373259,0.43478260869565216,0.27450980392156865,0.4853198593766089,0.9892490019748574,0.9990512333965844,0.29411764705882354,0.16279069767441862,0.8885353535353535,0.9560143626570916,0.9572727272727273,0.8333333333333334,0.875,0.9560143626570916,0.8885353535353535,0.42250881636000875,0.35464620630861043
10,0.5398922141956197,0.9564877448664434,0.9647058823529412,0.4444444444444444,0.21052631578947367,0.4677871148459383,0.9898163933436931,1.0,0.2857142857142857,0.11764705882352941,0.9772727272727272,0.9326750448833034,0.9318181818181818,1.0,1.0,0.9326750448833034,0.9772727272727272,0.3869152696293143,0.32748538011695905
11,0.5463876194891494,0.9699795687183915,0.9782104775150672,0.38095238095238093,0.28,0.47714706191527384,0.9881974604910864,0.9981078524124882,0.26666666666666666,0.16666666666666666,0.8335858585858587,0.9569120287253142,0.9590909090909091,0.6666666666666666,0.875,0.9569120287253142,0.8335858585858587,0.3977904438983619,0.3304761904761905
12,0.5282606114440221,0.9643086536828748,0.972998137802607,0.47619047619047616,0.13559322033898305,0.46963403682083515,0.9869646283829087,0.9971374045801527,0.3333333333333333,0.0784313725490196,0.7611111111111111,0.9461400359066428,0.95,0.8333333333333334,0.5,0.9461400359066428,0.7611111111111111,0.3172966285625342,0.3058918482647296
13,0.46997283761989644,0.9548394190383842,0.9642857142857143,0.29411764705882354,0.15151515151515152,0.4209442666104413,0.9870924649217512,0.9980544747081712,0.17857142857142858,0.08620689655172414,0.7970202020202021,0.9299820466786356,0.9327272727272727,0.8333333333333334,0.625,0.9299820466786356,0.7970202020202021,0.30396617460291836,0.22281639928698754
14,0.5353519560836634,0.9587026825937365,0.9671669793621013,0.5,0.1388888888888889,0.4701631136950904,0.988832233866366,0.999031007751938,0.3333333333333333,0.078125,0.8540909090909091,0.9353680430879713,0.9372727272727273,1.0,0.625,0.9353680430879713,0.8540909090909091,0.34295310142735386,0.3194444444444444
15,0.4768382024479585,0.9569713357973638,0.9662288930581614,0.25,0.21428571428571427,0.4233736130110959,0.9872087701933934,0.998062015503876,0.14705882352941177,0.125,0.8398989898989898,0.9344703770197487,0.9363636363636364,0.8333333333333334,0.75,0.9344703770197487,0.8398989898989898,0.32717690868206606,0.23214285714285715
16,0.47009088708435104,0.9552922354344541,0.9647058823529412,0.2727272727272727,0.1728395061728395,0.427796803652968,0.9891311699171196,1.0,0.1875,0.0958904109589041,0.7689393939393939,0.9290843806104129,0.9318181818181818,0.5,0.875,0.9290843806104129,0.7689393939393939,0.3283530871036681,0.2227833894500561
17,0.5327896390585657,0.9663517945522144,0.974907063197026,0.43478260869565216,0.18867924528301888,0.4674590157144396,0.9869988443823736,0.997148288973384,0.29411764705882354,0.1111111111111111,0.803989898989899,0.9506283662477558,0.9536363636363636,0.8333333333333334,0.625,0.9506283662477558,0.803989898989899,0.3455272862377441,0.3117309269893355
