seed,f1_macro,f1_weighted,f1_nonhab,f1_meso,f1_psychro,prec_macro,prec_weighted,prec_nonhab,prec_meso,prec_psychro,recall_macro,recall_weighted,recall_nonhab,recall_meso,recall_psychro,accuracy,balanced_acc,mcc,minority_f1_macro
0,0.5062964772295501,0.9593280236407326,0.9681647940074907,0.34782608695652173,0.2028985507246377,0.4493725713590708,0.9876178145145562,0.9980694980694981,0.23529411764705882,0.11475409836065574,0.8272222222222222,0.9380610412926391,0.94,0.6666666666666666,0.875,0.9380610412926391,0.8272222222222222,0.33663707413357863,0.2753623188405797
1,0.4261547089934327,0.9419054682020305,0.9518818484992854,0.2,0.12658227848101267,0.39468629961587703,0.9885504474537777,1.0,0.11363636363636363,0.07042253521126761,0.7888383838383839,0.9057450628366248,0.9081818181818182,0.8333333333333334,0.625,0.9057450628366248,0.7888383838383839,0.28449545719687785,0.16329113924050634
2,0.4823114518934153,0.9555356464696494,0.9647721935180836,0.32,0.16216216216216217,0.43316392403395626,0.9873002087662874,0.9980563654033042,0.21052631578947367,0.09090909090909091,0.7834343434343434,0.9308797127468582,0.9336363636363636,0.6666666666666666,0.75,0.9308797127468582,0.7834343434343434,0.30626121651388094,0.2410810810810811
3,0.44955027537917425,0.938880371766697,0.9484240687679083,0.2777777777777778,0.12244897959183673,0.4107757657053432,0.9878157033162469,0.9989939637826962,0.16666666666666666,0.06666666666666667,0.8286868686868688,0.9012567324955116,0.9027272727272727,0.8333333333333334,0.75,0.9012567324955116,0.8286868686868688,0.2782368067314698,0.20011337868480727
4,0.44608201841516354,0.9499780420276662,0.9598488427019367,0.2926829268292683,0.08571428571428572,0.40627746134454673,0.9877325454369189,0.9990167158308751,0.17142857142857143,0.04838709677419355,0.7662121212121212,0.9201077199281867,0.9236363636363636,1.0,0.375,0.9201077199281867,0.7662121212121212,0.2843563567226441,0.18919860627177698
5,0.43936991747199833,0.9480963862424918,0.9579593764761455,0.22857142857142856,0.13157894736842105,0.40283686458002993,0.9857908292126587,0.9970501474926253,0.13793103448275862,0.07352941176470588,0.7378282828282828,0.9183123877917415,0.9218181818181819,0.6666666666666666,0.625,0.9183123877917415,0.7378282828282828,0.25622819618323067,0.1800751879699248
6,0.46610022346772495,0.9514436961853179,0.9608675153229609,0.2727272727272727,0.16470588235294117,0.42548340901670967,0.9871611512409468,0.9980411361410382,0.1875,0.09090909090909091,0.7671212121212121,0.9236983842010772,0.9263636363636364,0.5,0.875,0.9236983842010772,0.7671212121212121,0.29177420210250443,0.21871657754010693
7,0.4369743005041558,0.932706536293777,0.9423631123919308,0.2564102564102564,0.11214953271028037,0.40370096072743733,0.987678434884335,0.9989816700610998,0.15151515151515152,0.06060606060606061,0.825050505050505,0.8904847396768402,0.8918181818181818,0.8333333333333334,0.75,0.8904847396768402,0.825050505050505,0.26372278051315684,0.1842798945602684
8,0.4477112816140949,0.9540603127520619,0.963764705882353,0.17647058823529413,0.2028985507246377,0.4069737819158051,0.9878704840197802,0.9990243902439024,0.10714285714285714,0.11475409836065574,0.7686363636363636,0.9281867145421903,0.9309090909090909,0.5,0.875,0.9281867145421903,0.7686363636363636,0.3130138686307475,0.18968456947996593
9,0.4731949041759613,0.960688191489348,0.9700654817586529,0.23076923076923078,0.21875,0.42467886962106616,0.9881869566871799,0.9990366088631984,0.15,0.125,0.7725757575757576,0.9398563734290843,0.9427272727272727,0.5,0.875,0.9398563734290843,0.7725757575757576,0.3411908806156374,0.2247596153846154
